STATE,CNTYCD,STATEDESC,COUNTY,YEAR,POVERTY,POVERTYRATE,INCOME
0,0,US,United States,2013,"48,810,868",15.8,"52,250"
1,0,AL,Alabama,2013,"889,091",18.9,"42,882"
1,1,AL,Autauga County,2013,"7,397",13.5,"51,868"
1,3,AL,Baldwin County,2013,"27,429",14.2,"47,539"
1,5,AL,Barbour County,2013,"6,654",28.2,"30,981"
1,7,AL,Bibb County,2013,"4,689",23.1,"39,781"
1,9,AL,Blount County,2013,"9,878",17.2,"44,392"
1,11,AL,Bullock County,2013,"3,123",35.2,"25,937"
1,13,AL,Butler County,2013,"5,731",28.8,"31,041"
1,15,AL,Calhoun County,2013,"24,338",21.4,"37,898"
1,17,AL,Chambers County,2013,"7,578",22.5,"33,883"
1,19,AL,Cherokee County,2013,"5,199",20.1,"37,478"
1,21,AL,Chilton County,2013,"8,841",20.3,"41,348"
1,23,AL,Choctaw County,2013,"2,976",22.4,"33,581"
1,25,AL,Clarke County,2013,"6,318",25.4,"34,593"
1,27,AL,Clay County,2013,"2,590",19.6,"33,344"
1,29,AL,Cleburne County,2013,"2,787",18.9,"40,407"
1,31,AL,Coffee County,2013,"9,315",18.5,"44,666"
1,33,AL,Colbert County,2013,"8,794",16.3,"40,032"
1,35,AL,Conecuh County,2013,"3,900",30.5,"27,196"
1,37,AL,Coosa County,2013,"2,141",19.9,"35,175"
1,39,AL,Covington County,2013,"7,156",19.2,"35,187"
1,41,AL,Crenshaw County,2013,"3,069",22.2,"34,105"
1,43,AL,Cullman County,2013,"13,076",16.4,"40,142"
1,45,AL,Dale County,2013,"9,804",20.1,"41,805"
1,47,AL,Dallas County,2013,"12,975",31.3,"27,524"
1,49,AL,DeKalb County,2013,"14,044",20,"36,713"
1,51,AL,Elmore County,2013,"10,071",13.4,"51,650"
1,53,AL,Escambia County,2013,"9,615",27.8,"33,455"
1,55,AL,Etowah County,2013,"19,938",19.6,"38,587"
1,57,AL,Fayette County,2013,"3,440",20.7,"35,661"
1,59,AL,Franklin County,2013,"7,194",23.1,"33,332"
1,61,AL,Geneva County,2013,"6,224",23.6,"35,378"
1,63,AL,Greene County,2013,"3,040",35,"25,864"
1,65,AL,Hale County,2013,"3,877",25.7,"33,597"
1,67,AL,Henry County,2013,"3,102",18.2,"41,590"
1,69,AL,Houston County,2013,"18,527",18.1,"39,636"
1,71,AL,Jackson County,2013,"8,863",16.9,"37,204"
1,73,AL,Jefferson County,2013,"122,167",18.9,"45,024"
1,75,AL,Lamar County,2013,"3,221",23,"36,475"
1,77,AL,Lauderdale County,2013,"15,526",17.1,"43,586"
1,79,AL,Lawrence County,2013,"5,798",17.4,"40,713"
1,81,AL,Lee County,2013,"29,094",19.8,"44,647"
1,83,AL,Limestone County,2013,"13,621",15.9,"50,148"
1,85,AL,Lowndes County,2013,"3,919",37,"29,734"
1,87,AL,Macon County,2013,"6,084",33.8,"29,228"
1,89,AL,Madison County,2013,"47,136",13.9,"58,258"
1,91,AL,Marengo County,2013,"6,268",31.5,"33,749"
1,93,AL,Marion County,2013,"6,117",20.8,"34,162"
1,95,AL,Marshall County,2013,"16,870",18.1,"38,399"
1,97,AL,Mobile County,2013,"82,625",20.3,"42,278"
1,99,AL,Monroe County,2013,"6,519",29.7,"32,696"
1,101,AL,Montgomery County,2013,"48,080",22.1,"44,013"
1,103,AL,Morgan County,2013,"20,479",17.4,"44,079"
1,105,AL,Perry County,2013,"3,360",36.4,"25,461"
1,107,AL,Pickens County,2013,"4,490",23.8,"32,314"
1,109,AL,Pike County,2013,"7,969",25.3,"35,944"
1,111,AL,Randolph County,2013,"5,202",23.4,"35,121"
1,113,AL,Russell County,2013,"14,070",23.9,"35,762"
1,115,AL,St. Clair County,2013,"11,779",14,"52,437"
1,117,AL,Shelby County,2013,"16,664",8.3,"68,718"
1,119,AL,Sumter County,2013,"4,756",38,"24,504"
1,121,AL,Talladega County,2013,"15,399",19.8,"38,505"
1,123,AL,Tallapoosa County,2013,"9,025",22.2,"37,747"
1,125,AL,Tuscaloosa County,2013,"32,728",17.2,"45,959"
1,127,AL,Walker County,2013,"14,293",22,"37,193"
1,129,AL,Washington County,2013,"3,298",19.7,"41,115"
1,131,AL,Wilcox County,2013,"3,624",32.4,"23,184"
1,133,AL,Winston County,2013,"5,215",21.9,"33,578"
2,0,AK,Alaska,2013,"72,643",10.1,"70,058"
2,13,AK,Aleutians East Borough,2013,470,15.2,"56,856"
2,16,AK,Aleutians West Census Area,2013,426,8.1,"74,088"
2,20,AK,Anchorage Borough,2013,"22,753",7.7,"76,362"
2,50,AK,Bethel Census Area,2013,"4,384",25.1,"42,876"
2,60,AK,Bristol Bay Borough,2013,89,9.5,"65,283"
2,68,AK,Denali Borough,2013,100,5.4,"68,103"
2,70,AK,Dillingham Census Area,2013,"1,037",20.9,"47,930"
2,90,AK,Fairbanks North Star Borough,2013,"8,497",8.8,"67,204"
2,100,AK,Haines Borough,2013,295,11.4,"55,295"
2,105,AK,Hoonah-Angoon Census Area,2013,412,19.2,"42,276"
2,110,AK,Juneau Borough,2013,"2,394",7.5,"83,642"
2,122,AK,Kenai Peninsula Borough,2013,"5,623",10.1,"61,629"
2,130,AK,Ketchikan Gateway Borough,2013,"1,391",10.3,"62,619"
2,150,AK,Kodiak Island Borough,2013,"1,191",8.5,"64,782"
2,164,AK,Lake and Peninsula Borough,2013,284,17.3,"43,936"
2,170,AK,Matanuska-Susitna Borough,2013,"8,795",9.4,"72,371"
2,180,AK,Nome Census Area,2013,"2,547",26.3,"46,471"
2,185,AK,North Slope Borough,2013,"1,276",13.3,"74,174"
2,188,AK,Northwest Arctic Borough,2013,"1,780",23.3,"54,600"
2,195,AK,Petersburg Census Area,2013,403,10.7,"58,176"
2,198,AK,Prince of Wales-Hyder Census Area,2013,"1,003",17.4,"48,175"
2,220,AK,Sitka Borough,2013,870,9.8,"66,038"
2,230,AK,Skagway Municipality,2013,42,4.2,"63,930"
2,240,AK,Southeast Fairbanks Census Area,2013,"1,114",16.1,"54,922"
2,261,AK,Valdez-Cordova Census Area,2013,891,9.2,"63,541"
2,270,AK,Wade Hampton Census Area,2013,"2,759",34.7,"31,274"
2,275,AK,Wrangell City and Borough,2013,331,13.9,"49,039"
2,282,AK,Yakutat Borough,2013,107,16.7,"56,365"
2,290,AK,Yukon-Koyukuk Census Area,2013,"1,380",24.4,"35,114"
4,0,AZ,Arizona,2013,"1,206,948",18.6,"48,504"
4,1,AZ,Apache County,2013,"27,489",38.7,"30,252"
4,3,AZ,Cochise County,2013,"23,177",18.8,"45,294"
4,5,AZ,Coconino County,2013,"29,461",23.2,"48,732"
4,7,AZ,Gila County,2013,"11,744",22.6,"39,868"
4,9,AZ,Graham County,2013,"7,361",21.6,"43,497"
4,11,AZ,Greenlee County,2013,"1,040",11.6,"54,673"
4,12,AZ,La Paz County,2013,"4,643",23.2,"33,994"
4,13,AZ,Maricopa County,2013,"696,086",17.6,"52,066"
4,15,AZ,Mohave County,2013,"42,044",21.3,"38,560"
4,17,AZ,Navajo County,2013,"33,422",31.8,"37,182"
4,19,AZ,Pima County,2013,"187,646",19.3,"43,926"
4,21,AZ,Pinal County,2013,"60,575",16.7,"49,887"
4,23,AZ,Santa Cruz County,2013,"10,528",22.7,"35,753"
4,25,AZ,Yavapai County,2013,"34,732",16.4,"40,486"
4,27,AZ,Yuma County,2013,"37,000",19.2,"40,498"
5,0,AR,Arkansas,2013,"557,399",19.4,"40,605"
5,1,AR,Arkansas County,2013,"3,650",19.8,"38,497"
5,3,AR,Ashley County,2013,"4,607",21.9,"36,479"
5,5,AR,Baxter County,2013,"6,288",15.6,"36,082"
5,7,AR,Benton County,2013,"27,393",11.7,"56,518"
5,9,AR,Boone County,2013,"6,358",17.2,"38,410"
5,11,AR,Bradley County,2013,"2,987",27,"31,733"
5,13,AR,Calhoun County,2013,954,18.9,"37,497"
5,15,AR,Carroll County,2013,"6,096",22.2,"34,109"
5,17,AR,Chicot County,2013,"3,431",32.4,"28,006"
5,19,AR,Clark County,2013,"4,542",22.7,"36,517"
5,21,AR,Clay County,2013,"3,035",20,"33,488"
5,23,AR,Cleburne County,2013,"4,121",16.3,"41,612"
5,25,AR,Cleveland County,2013,"1,445",17,"42,414"
5,27,AR,Columbia County,2013,"5,241",23.2,"36,927"
5,29,AR,Conway County,2013,"4,411",21.1,"38,145"
5,31,AR,Craighead County,2013,"19,502",20,"41,608"
5,33,AR,Crawford County,2013,"11,666",19.2,"39,384"
5,35,AR,Crittenden County,2013,"11,579",23.6,"37,726"
5,37,AR,Cross County,2013,"3,546",20.6,"35,438"
5,39,AR,Dallas County,2013,"1,606",21.4,"32,591"
5,41,AR,Desha County,2013,"4,216",34,"30,241"
5,43,AR,Drew County,2013,"4,411",24.8,"35,249"
5,45,AR,Faulkner County,2013,"17,175",14.9,"49,936"
5,47,AR,Franklin County,2013,"3,671",20.7,"38,874"
5,49,AR,Fulton County,2013,"2,775",22.9,"33,439"
5,51,AR,Garland County,2013,"21,098",22.1,"39,057"
5,53,AR,Grant County,2013,"2,537",14.2,"47,089"
5,55,AR,Greene County,2013,"7,500",17.7,"40,840"
5,57,AR,Hempstead County,2013,"5,071",22.9,"33,715"
5,59,AR,Hot Spring County,2013,"5,789",18.5,"39,927"
5,61,AR,Howard County,2013,"2,867",21.5,"32,740"
5,63,AR,Independence County,2013,"6,624",18.4,"37,761"
5,65,AR,Izard County,2013,"2,618",20.8,"33,308"
5,67,AR,Jackson County,2013,"4,266",27.5,"32,923"
5,69,AR,Jefferson County,2013,"17,615",25.8,"36,169"
5,71,AR,Johnson County,2013,"5,887",23.4,"33,634"
5,73,AR,Lafayette County,2013,"1,846",26,"30,642"
5,75,AR,Lawrence County,2013,"3,328",20.4,"34,740"
5,77,AR,Lee County,2013,"3,391",41.1,"27,068"
5,79,AR,Lincoln County,2013,"2,851",27.6,"36,062"
5,81,AR,Little River County,2013,"2,423",19.3,"36,310"
5,83,AR,Logan County,2013,"4,034",18.7,"34,090"
5,85,AR,Lonoke County,2013,"8,803",12.6,"55,648"
5,87,AR,Madison County,2013,"3,141",20.2,"36,358"
5,89,AR,Marion County,2013,"3,090",19,"34,217"
5,91,AR,Miller County,2013,"8,970",21.4,"40,005"
5,93,AR,Mississippi County,2013,"11,228",25.6,"34,285"
5,95,AR,Monroe County,2013,"2,176",28.7,"29,870"
5,97,AR,Montgomery County,2013,"2,038",22.4,"31,763"
5,99,AR,Nevada County,2013,"1,816",21.1,"33,341"
5,101,AR,Newton County,2013,"1,878",23.5,"31,824"
5,103,AR,Ouachita County,2013,"6,761",27.5,"35,006"
5,105,AR,Perry County,2013,"1,789",17.5,"42,328"
5,107,AR,Phillips County,2013,"7,380",36.6,"25,894"
5,109,AR,Pike County,2013,"2,396",21.9,"35,592"
5,111,AR,Poinsett County,2013,"5,853",24.7,"34,113"
5,113,AR,Polk County,2013,"4,921",24.4,"31,818"
5,115,AR,Pope County,2013,"11,743",20,"39,704"
5,117,AR,Prairie County,2013,"1,609",19.6,"38,921"
5,119,AR,Pulaski County,2013,"66,197",17.3,"46,526"
5,121,AR,Randolph County,2013,"3,904",22.6,"33,148"
5,123,AR,St. Francis County,2013,"8,623",37.3,"29,011"
5,125,AR,Saline County,2013,"11,591",10.3,"54,921"
5,127,AR,Scott County,2013,"2,293",21.2,"32,404"
5,129,AR,Searcy County,2013,"2,053",25.9,"27,299"
5,131,AR,Sebastian County,2013,"27,648",22.1,"41,685"
5,133,AR,Sevier County,2013,"3,806",22.2,"33,698"
5,135,AR,Sharp County,2013,"3,825",22.8,"31,224"
5,137,AR,Stone County,2013,"3,247",26.2,"27,522"
5,139,AR,Union County,2013,"8,434",21,"38,132"
5,141,AR,Van Buren County,2013,"3,155",18.9,"35,111"
5,143,AR,Washington County,2013,"43,559",20.9,"43,302"
5,145,AR,White County,2013,"12,831",17.2,"43,363"
5,147,AR,Woodruff County,2013,"1,944",28,"29,159"
5,149,AR,Yell County,2013,"4,245",19.7,"34,679"
6,0,CA,California,2013,"6,328,064",16.8,"60,185"
6,1,CA,Alameda County,2013,"201,303",13,"72,128"
6,3,CA,Alpine County,2013,227,19.7,"49,392"
6,5,CA,Amador County,2013,"4,746",14.3,"52,357"
6,7,CA,Butte County,2013,"46,621",21.4,"42,395"
6,9,CA,Calaveras County,2013,"6,617",15,"52,598"
6,11,CA,Colusa County,2013,"2,749",13,"48,897"
6,13,CA,Contra Costa County,2013,"116,977",10.8,"78,909"
6,15,CA,Del Norte County,2013,"5,794",23.7,"38,663"
6,17,CA,El Dorado County,2013,"20,575",11.4,"63,002"
6,19,CA,Fresno County,2013,"268,773",28.6,"43,741"
6,21,CA,Glenn County,2013,"5,253",19.1,"42,129"
6,23,CA,Humboldt County,2013,"28,159",21.5,"40,882"
6,25,CA,Imperial County,2013,"38,067",22.7,"40,106"
6,27,CA,Inyo County,2013,"2,839",15.7,"45,784"
6,29,CA,Kern County,2013,"189,029",22.7,"46,688"
6,31,CA,Kings County,2013,"28,877",21.8,"45,794"
6,33,CA,Lake County,2013,"14,680",23.3,"36,973"
6,35,CA,Lassen County,2013,"4,512",19.1,"50,487"
6,37,CA,Los Angeles County,2013,"1,872,964",19,"54,443"
6,39,CA,Madera County,2013,"33,974",23.4,"41,223"
6,41,CA,Marin County,2013,"21,784",8.7,"94,347"
6,43,CA,Mariposa County,2013,"2,875",16.4,"45,251"
6,45,CA,Mendocino County,2013,"17,947",20.9,"42,001"
6,47,CA,Merced County,2013,"63,843",24.8,"41,003"
6,49,CA,Modoc County,2013,"1,778",20,"37,055"
6,51,CA,Mono County,2013,"1,636",11.8,"55,107"
6,53,CA,Monterey County,2013,"71,922",17.5,"55,411"
6,55,CA,Napa County,2013,"13,141",9.7,"68,619"
6,57,CA,Nevada County,2013,"12,478",12.8,"55,246"
6,59,CA,Orange County,2013,"416,204",13.5,"73,827"
6,61,CA,Placer County,2013,"30,287",8.3,"73,643"
6,63,CA,Plumas County,2013,"2,917",15.7,"47,645"
6,65,CA,Riverside County,2013,"392,513",17.4,"53,909"
6,67,CA,Sacramento County,2013,"272,592",18.9,"52,980"
6,69,CA,San Benito County,2013,"7,260",12.7,"66,780"
6,71,CA,San Bernardino County,2013,"392,242",19.2,"52,112"
6,73,CA,San Diego County,2013,"476,184",15.3,"61,365"
6,75,CA,San Francisco County,2013,"113,217",13.8,"76,933"
6,77,CA,San Joaquin County,2013,"137,451",19.8,"51,219"
6,79,CA,San Luis Obispo County,2013,"39,140",15,"57,743"
6,81,CA,San Mateo County,2013,"58,932",8,"91,061"
6,83,CA,Santa Barbara County,2013,"67,725",16.2,"60,803"
6,85,CA,Santa Clara County,2013,"191,898",10.5,"91,843"
6,87,CA,Santa Cruz County,2013,"38,447",14.9,"65,282"
6,89,CA,Shasta County,2013,"34,746",19.7,"41,236"
6,91,CA,Sierra County,2013,436,14.5,"46,449"
6,93,CA,Siskiyou County,2013,"8,826",20.4,"37,108"
6,95,CA,Solano County,2013,"53,441",12.9,"63,398"
6,97,CA,Sonoma County,2013,"60,216",12.4,"61,020"
6,99,CA,Stanislaus County,2013,"113,074",21.8,"47,808"
6,101,CA,Sutter County,2013,"16,288",17.2,"47,903"
6,103,CA,Tehama County,2013,"11,148",17.9,"43,459"
6,105,CA,Trinity County,2013,"2,914",22.1,"35,708"
6,107,CA,Tulare County,2013,"133,050",29.6,"39,657"
6,109,CA,Tuolumne County,2013,"7,307",14.6,"50,774"
6,111,CA,Ventura County,2013,"99,227",12,"76,513"
6,113,CA,Yolo County,2013,"35,367",17.8,"55,011"
6,115,CA,Yuba County,2013,"14,876",20.6,"41,824"
8,0,CO,Colorado,2013,"665,351",12.9,"58,942"
8,1,CO,Adams County,2013,"61,226",13.2,"54,876"
8,3,CO,Alamosa County,2013,"3,865",25.6,"37,484"
8,5,CO,Arapahoe County,2013,"73,871",12.3,"61,092"
8,7,CO,Archuleta County,2013,"1,822",15.1,"44,417"
8,9,CO,Baca County,2013,685,19.1,"35,787"
8,11,CO,Bent County,2013,"1,336",33,"34,440"
8,13,CO,Boulder County,2013,"40,438",13.5,"71,405"
8,14,CO,Broomfield County,2013,"3,754",6.4,"79,117"
8,15,CO,Chaffee County,2013,"2,219",13,"48,012"
8,17,CO,Cheyenne County,2013,240,13.1,"50,379"
8,19,CO,Clear Creek County,2013,813,9.1,"63,489"
8,21,CO,Conejos County,2013,"1,890",22.9,"34,923"
8,23,CO,Costilla County,2013,915,26,"28,233"
8,25,CO,Crowley County,2013,"1,294",43.2,"31,477"
8,27,CO,Custer County,2013,595,14.4,"47,268"
8,29,CO,Delta County,2013,"4,492",15.1,"41,730"
8,31,CO,Denver County,2013,"118,670",18.7,"51,156"
8,33,CO,Dolores County,2013,283,14,"42,416"
8,35,CO,Douglas County,2013,"11,004",3.6,"105,192"
8,37,CO,Eagle County,2013,"4,975",9.5,"78,517"
8,39,CO,Elbert County,2013,"1,580",6.7,"80,972"
8,41,CO,El Paso County,2013,"72,360",11.4,"57,072"
8,43,CO,Fremont County,2013,"7,458",19.7,"41,412"
8,45,CO,Garfield County,2013,"7,008",12.4,"57,364"
8,47,CO,Gilpin County,2013,450,8.1,"64,962"
8,49,CO,Grand County,2013,"1,565",11,"57,312"
8,51,CO,Gunnison County,2013,"2,010",13.7,"48,391"
8,53,CO,Hinsdale County,2013,84,10.6,"52,188"
8,55,CO,Huerfano County,2013,"1,450",22.8,"32,418"
8,57,CO,Jackson County,2013,214,15.7,"43,549"
8,59,CO,Jefferson County,2013,"49,495",9.1,"68,161"
8,61,CO,Kiowa County,2013,181,12.9,"42,378"
8,63,CO,Kit Carson County,2013,"1,094",15.1,"39,633"
8,65,CO,Lake County,2013,"1,058",14.7,"47,547"
8,67,CO,La Plata County,2013,"6,356",12.4,"58,675"
8,69,CO,Larimer County,2013,"42,547",13.8,"59,337"
8,71,CO,Las Animas County,2013,"2,464",18,"38,547"
8,73,CO,Lincoln County,2013,837,19.1,"41,510"
8,75,CO,Logan County,2013,"3,131",16.9,"43,561"
8,77,CO,Mesa County,2013,"22,046",15.4,"48,108"
8,79,CO,Mineral County,2013,71,9.9,"50,286"
8,81,CO,Moffat County,2013,"1,487",11.5,"58,890"
8,83,CO,Montezuma County,2013,"4,844",19.1,"43,655"
8,85,CO,Montrose County,2013,"6,062",15.1,"43,946"
8,87,CO,Morgan County,2013,"3,752",13.5,"46,332"
8,89,CO,Otero County,2013,"4,085",22.5,"36,811"
8,91,CO,Ouray County,2013,448,9.8,"58,137"
8,93,CO,Park County,2013,"1,644",10.3,"57,510"
8,95,CO,Phillips County,2013,534,12.4,"46,805"
8,97,CO,Pitkin County,2013,"1,264",7.3,"71,012"
8,99,CO,Prowers County,2013,"2,591",21.7,"38,830"
8,101,CO,Pueblo County,2013,"31,539",20.1,"41,352"
8,103,CO,Rio Blanco County,2013,699,10.7,"59,364"
8,105,CO,Rio Grande County,2013,"2,077",17.9,"39,834"
8,107,CO,Routt County,2013,"2,076",8.9,"63,763"
8,109,CO,Saguache County,2013,"1,818",29.4,"35,310"
8,111,CO,San Juan County,2013,108,15.7,"41,683"
8,113,CO,San Miguel County,2013,909,11.9,"53,674"
8,115,CO,Sedgwick County,2013,338,14.5,"39,980"
8,117,CO,Summit County,2013,"2,647",9.3,"63,236"
8,119,CO,Teller County,2013,"1,939",8.4,"62,725"
8,121,CO,Washington County,2013,645,14,"45,572"
8,123,CO,Weld County,2013,"34,706",13.2,"58,404"
8,125,CO,Yuma County,2013,"1,291",13,"45,487"
9,0,CT,Connecticut,2013,"373,387",10.7,"67,262"
9,1,CT,Fairfield County,2013,"88,010",9.6,"81,816"
9,3,CT,Hartford County,2013,"105,605",12.1,"63,491"
9,5,CT,Litchfield County,2013,"13,320",7.2,"70,519"
9,7,CT,Middlesex County,2013,"11,735",7.3,"75,335"
9,9,CT,New Haven County,2013,"106,771",12.8,"58,672"
9,11,CT,New London County,2013,"24,564",9.4,"62,638"
9,13,CT,Tolland County,2013,"8,744",6.4,"73,660"
9,15,CT,Windham County,2013,"14,639",13,"55,948"
10,0,DE,Delaware,2013,"115,774",12.9,"58,244"
10,1,DE,Kent County,2013,"22,162",13.5,"53,811"
10,3,DE,New Castle County,2013,"63,555",11.9,"63,033"
10,5,DE,Sussex County,2013,"30,057",14.8,"50,207"
11,0,DC,District of Columbia,2013,"115,096",18.8,"66,326"
11,1,DC,District of Columbia,2013,"115,096",18.8,"66,326"
12,0,FL,Florida,2013,"3,268,130",17.1,"46,021"
12,1,FL,Alachua County,2013,"62,056",25.7,"39,614"
12,3,FL,Baker County,2013,"4,621",18.8,"46,505"
12,5,FL,Bay County,2013,"30,719",18,"45,249"
12,7,FL,Bradford County,2013,"5,126",21.8,"40,668"
12,9,FL,Brevard County,2013,"81,663",15,"46,677"
12,11,FL,Broward County,2013,"276,804",15.2,"50,343"
12,13,FL,Calhoun County,2013,"3,018",23.8,"33,977"
12,15,FL,Charlotte County,2013,"23,295",14.4,"43,611"
12,17,FL,Citrus County,2013,"23,632",17.3,"39,285"
12,19,FL,Clay County,2013,"19,259",9.9,"57,991"
12,21,FL,Collier County,2013,"45,016",13.4,"55,584"
12,23,FL,Columbia County,2013,"11,780",18.8,"41,722"
12,27,FL,DeSoto County,2013,"10,572",33.9,"33,198"
12,29,FL,Dixie County,2013,"3,916",27.1,"31,649"
12,31,FL,Duval County,2013,"148,217",17.1,"47,876"
12,33,FL,Escambia County,2013,"50,580",17.6,"42,742"
12,35,FL,Flagler County,2013,"14,322",14.5,"47,872"
12,37,FL,Franklin County,2013,"2,545",25.9,"33,471"
12,39,FL,Gadsden County,2013,"11,060",25.3,"34,348"
12,41,FL,Gilchrist County,2013,"3,446",21.9,"39,854"
12,43,FL,Glades County,2013,"2,848",24.1,"39,003"
12,45,FL,Gulf County,2013,"2,744",22.4,"38,880"
12,47,FL,Hamilton County,2013,"3,386",29.2,"33,836"
12,49,FL,Hardee County,2013,"7,368",28.8,"34,884"
12,51,FL,Hendry County,2013,"9,249",25.1,"37,085"
12,53,FL,Hernando County,2013,"26,818",15.6,"39,280"
12,55,FL,Highlands County,2013,"19,322",20.1,"34,054"
12,57,FL,Hillsborough County,2013,"213,320",16.8,"49,510"
12,59,FL,Holmes County,2013,"4,903",27.5,"33,220"
12,61,FL,Indian River County,2013,"19,777",14.1,"44,326"
12,63,FL,Jackson County,2013,"10,650",26.3,"36,332"
12,65,FL,Jefferson County,2013,"2,521",19.6,"39,494"
12,67,FL,Lafayette County,2013,"1,774",25.2,"37,120"
12,69,FL,Lake County,2013,"43,917",14.5,"44,244"
12,71,FL,Lee County,2013,"106,446",16.3,"46,605"
12,73,FL,Leon County,2013,"58,109",21.7,"46,975"
12,75,FL,Levy County,2013,"9,271",23.6,"33,193"
12,77,FL,Liberty County,2013,"1,758",27.7,"36,561"
12,79,FL,Madison County,2013,"4,827",28.9,"30,391"
12,81,FL,Manatee County,2013,"54,016",16,"48,066"
12,83,FL,Marion County,2013,"64,258",19.6,"38,783"
12,85,FL,Martin County,2013,"19,866",13.5,"51,159"
12,86,FL,Miami-Dade County,2013,"541,443",21,"41,840"
12,87,FL,Monroe County,2013,"12,666",16.8,"50,380"
12,89,FL,Nassau County,2013,"10,071",13.4,"56,987"
12,91,FL,Okaloosa County,2013,"25,155",13.4,"54,265"
12,93,FL,Okeechobee County,2013,"9,422",25.7,"35,954"
12,95,FL,Orange County,2013,"217,956",18.2,"46,675"
12,97,FL,Osceola County,2013,"61,012",20.7,"41,592"
12,99,FL,Palm Beach County,2013,"202,396",15,"51,768"
12,101,FL,Pasco County,2013,"63,271",13.5,"45,454"
12,103,FL,Pinellas County,2013,"137,942",15.1,"43,773"
12,105,FL,Polk County,2013,"117,893",19.3,"42,447"
12,107,FL,Putnam County,2013,"19,084",26.9,"32,852"
12,109,FL,St. Johns County,2013,"19,822",9.6,"66,312"
12,111,FL,St. Lucie County,2013,"53,893",19,"42,825"
12,113,FL,Santa Rosa County,2013,"21,291",13.8,"54,876"
12,115,FL,Sarasota County,2013,"49,989",13,"48,717"
12,117,FL,Seminole County,2013,"55,555",12.9,"55,195"
12,119,FL,Sumter County,2013,"11,785",12,"52,670"
12,121,FL,Suwannee County,2013,"9,896",24.6,"35,666"
12,123,FL,Taylor County,2013,"4,583",23.9,"38,370"
12,125,FL,Union County,2013,"2,463",23.8,"40,841"
12,127,FL,Volusia County,2013,"81,107",16.6,"40,908"
12,129,FL,Wakulla County,2013,"4,361",15.9,"47,430"
12,131,FL,Walton County,2013,"11,147",19.3,"45,357"
12,133,FL,Washington County,2013,"5,132",23.4,"35,671"
13,0,GA,Georgia,2013,"1,849,944",19,"47,765"
13,1,GA,Appling County,2013,"5,151",28.6,"36,915"
13,3,GA,Atkinson County,2013,"2,143",26,"30,883"
13,5,GA,Bacon County,2013,"2,474",22.8,"33,781"
13,7,GA,Baker County,2013,922,27.7,"37,135"
13,9,GA,Baldwin County,2013,"12,870",31.8,"35,815"
13,11,GA,Banks County,2013,"3,198",17.4,"42,495"
13,13,GA,Barrow County,2013,"10,263",14.4,"54,668"
13,15,GA,Bartow County,2013,"19,142",19.1,"46,330"
13,17,GA,Ben Hill County,2013,"5,479",31.9,"30,090"
13,19,GA,Berrien County,2013,"4,516",24,"37,903"
13,21,GA,Bibb County,2013,"43,376",29.2,"36,816"
13,23,GA,Bleckley County,2013,"2,532",22,"40,369"
13,25,GA,Brantley County,2013,"4,076",22.5,"36,758"
13,27,GA,Brooks County,2013,"3,934",25.4,"34,367"
13,29,GA,Bryan County,2013,"3,334",10.1,"66,066"
13,31,GA,Bulloch County,2013,"20,162",30.6,"36,484"
13,33,GA,Burke County,2013,"7,232",32,"32,675"
13,35,GA,Butts County,2013,"4,569",22,"43,330"
13,37,GA,Calhoun County,2013,"1,883",39.1,"30,727"
13,39,GA,Camden County,2013,"7,731",15.6,"49,098"
13,43,GA,Candler County,2013,"3,092",29.1,"31,427"
13,45,GA,Carroll County,2013,"19,403",17.9,"45,493"
13,47,GA,Catoosa County,2013,"10,325",16,"50,847"
13,49,GA,Charlton County,2013,"3,155",31.2,"35,165"
13,51,GA,Chatham County,2013,"53,817",20.3,"45,254"
13,53,GA,Chattahoochee County,2013,"1,961",20.5,"46,893"
13,55,GA,Chattooga County,2013,"6,656",28.3,"34,440"
13,57,GA,Cherokee County,2013,"24,473",11,"67,686"
13,59,GA,Clarke County,2013,"40,955",37.2,"32,864"
13,61,GA,Clay County,2013,"1,058",35.5,"27,102"
13,63,GA,Clayton County,2013,"65,784",25.4,"40,606"
13,65,GA,Clinch County,2013,"2,244",33.5,"30,094"
13,67,GA,Cobb County,2013,"97,520",13.8,"62,866"
13,69,GA,Coffee County,2013,"11,247",28.2,"33,615"
13,71,GA,Colquitt County,2013,"11,785",25.9,"33,095"
13,73,GA,Columbia County,2013,"11,141",8.3,"72,531"
13,75,GA,Cook County,2013,"4,272",25.3,"32,327"
13,77,GA,Coweta County,2013,"18,077",13.7,"61,469"
13,79,GA,Crawford County,2013,"2,665",21.5,"43,392"
13,81,GA,Crisp County,2013,"7,033",30.7,"30,481"
13,83,GA,Dade County,2013,"2,576",16.7,"43,446"
13,85,GA,Dawson County,2013,"3,409",15.2,"52,804"
13,87,GA,Decatur County,2013,"7,009",26.6,"34,102"
13,89,GA,DeKalb County,2013,"139,646",19.9,"49,894"
13,91,GA,Dodge County,2013,"5,004",25.9,"33,893"
13,93,GA,Dooly County,2013,"3,823",30.9,"31,620"
13,95,GA,Dougherty County,2013,"27,921",31.3,"31,575"
13,97,GA,Douglas County,2013,"24,159",17.9,"51,941"
13,99,GA,Early County,2013,"2,842",27.4,"32,357"
13,101,GA,Echols County,2013,"1,142",28.3,"34,809"
13,103,GA,Effingham County,2013,"6,364",11.8,"61,062"
