STATE,CNTYCD,STATEDESC,COUNTY,YEAR,POVERTY,POVERTYRATE,INCOME
27,41,MN,Douglas County,2010,"3,423",9.6,"48,434"
27,43,MN,Faribault County,2010,"1,522",10.8,"44,645"
27,45,MN,Fillmore County,2010,"2,543",12.4,"45,476"
27,47,MN,Freeborn County,2010,"3,773",12.3,"42,250"
27,49,MN,Goodhue County,2010,"3,763",8.3,"55,687"
27,51,MN,Grant County,2010,641,10.8,"44,039"
27,53,MN,Hennepin County,2010,"155,936",13.7,"59,252"
27,55,MN,Houston County,2010,"1,747",9.3,"50,732"
27,57,MN,Hubbard County,2010,"2,581",12.8,"42,021"
27,59,MN,Isanti County,2010,"3,324",8.9,"55,431"
27,61,MN,Itasca County,2010,"5,394",12.2,"45,813"
27,63,MN,Jackson County,2010,986,9.7,"50,251"
27,65,MN,Kanabec County,2010,"2,172",13.6,"42,737"
27,67,MN,Kandiyohi County,2010,"6,068",14.6,"44,926"
27,69,MN,Kittson County,2010,444,10,"43,980"
27,71,MN,Koochiching County,2010,"1,910",14.6,"41,695"
27,73,MN,Lac qui Parle County,2010,694,9.8,"44,852"
27,75,MN,Lake County,2010,"1,191",11.2,"47,499"
27,77,MN,Lake of the Woods County,2010,464,11.7,"39,391"
27,79,MN,Le Sueur County,2010,"2,515",9.2,"55,946"
27,81,MN,Lincoln County,2010,577,10,"43,358"
27,83,MN,Lyon County,2010,"2,836",11.4,"49,218"
27,85,MN,McLeod County,2010,"3,093",8.5,"53,426"
27,87,MN,Mahnomen County,2010,"1,179",22.1,"35,978"
27,89,MN,Marshall County,2010,768,8.2,"47,504"
27,91,MN,Martin County,2010,"2,382",11.6,"47,910"
27,93,MN,Meeker County,2010,"2,049",8.9,"49,784"
27,95,MN,Mille Lacs County,2010,"3,338",13.1,"41,944"
27,97,MN,Morrison County,2010,"4,386",13.4,"42,898"
27,99,MN,Mower County,2010,"4,741",12.3,"43,122"
27,101,MN,Murray County,2010,763,8.9,"50,262"
27,103,MN,Nicollet County,2010,"2,756",9,"58,065"
27,105,MN,Nobles County,2010,"2,903",13.8,"44,777"
27,107,MN,Norman County,2010,754,11.3,"41,375"
27,109,MN,Olmsted County,2010,"12,151",8.5,"61,362"
27,111,MN,Otter Tail County,2010,"7,519",13.4,"44,096"
27,113,MN,Pennington County,2010,"1,560",11.5,"43,256"
27,115,MN,Pine County,2010,"4,219",15.2,"42,035"
27,117,MN,Pipestone County,2010,986,10.5,"44,880"
27,119,MN,Polk County,2010,"3,578",11.7,"46,500"
27,121,MN,Pope County,2010,"1,136",10.5,"45,149"
27,123,MN,Ramsey County,2010,"84,698",17.2,"50,224"
27,125,MN,Red Lake County,2010,445,11,"44,964"
27,127,MN,Redwood County,2010,"1,509",9.6,"46,906"
27,129,MN,Renville County,2010,"1,730",11.3,"49,896"
27,131,MN,Rice County,2010,"5,872",10.3,"55,905"
27,133,MN,Rock County,2010,"1,017",10.8,"44,751"
27,135,MN,Roseau County,2010,"1,438",9.4,"47,212"
27,137,MN,St. Louis County,2010,"33,324",17.4,"42,087"
27,139,MN,Scott County,2010,"6,518",5.1,"78,307"
27,141,MN,Sherburne County,2010,"6,193",7.2,"69,699"
27,143,MN,Sibley County,2010,"1,509",10,"47,048"
27,145,MN,Stearns County,2010,"17,404",12.1,"50,195"
27,147,MN,Steele County,2010,"3,733",10.4,"51,069"
27,149,MN,Stevens County,2010,"1,014",11.4,"48,885"
27,151,MN,Swift County,2010,953,9.9,"43,357"
27,153,MN,Todd County,2010,"4,148",16.9,"40,183"
27,155,MN,Traverse County,2010,455,13.2,"41,666"
27,157,MN,Wabasha County,2010,"1,597",7.5,"51,702"
27,159,MN,Wadena County,2010,"2,250",16.8,"36,412"
27,161,MN,Waseca County,2010,"1,902",10.7,"50,149"
27,163,MN,Washington County,2010,"13,697",5.8,"77,591"
27,165,MN,Watonwan County,2010,"1,263",11.4,"43,699"
27,167,MN,Wilkin County,2010,608,9.5,"48,611"
27,169,MN,Winona County,2010,"7,252",15.4,"42,113"
27,171,MN,Wright County,2010,"7,210",5.8,"66,714"
27,173,MN,Yellow Medicine County,2010,"1,299",12.7,"46,595"
28,0,MS,Mississippi,2010,"644,156",22.4,"36,992"
28,1,MS,Adams County,2010,"9,213",30.8,"28,587"
28,3,MS,Alcorn County,2010,"8,224",22.5,"33,299"
28,5,MS,Amite County,2010,"2,911",22.5,"31,799"
28,7,MS,Attala County,2010,"4,670",24.3,"29,317"
28,9,MS,Benton County,2010,"2,230",25.9,"27,586"
28,11,MS,Bolivar County,2010,"11,025",33.9,"28,984"
28,13,MS,Calhoun County,2010,"3,283",22.3,"30,281"
28,15,MS,Carroll County,2010,"1,918",18.8,"34,436"
28,17,MS,Chickasaw County,2010,"4,260",24.8,"31,702"
28,19,MS,Choctaw County,2010,"1,974",23.4,"31,632"
28,21,MS,Claiborne County,2010,"3,019",34.9,"22,750"
28,23,MS,Clarke County,2010,"4,236",25.4,"31,999"
28,25,MS,Clay County,2010,"5,740",28.4,"30,777"
28,27,MS,Coahoma County,2010,"9,890",38.7,"25,719"
28,29,MS,Copiah County,2010,"6,722",23.4,"31,275"
28,31,MS,Covington County,2010,"4,189",21.7,"32,900"
28,33,MS,DeSoto County,2010,"16,739",10.4,"58,979"
28,35,MS,Forrest County,2010,"20,780",29,"32,555"
28,37,MS,Franklin County,2010,"1,672",20.8,"32,375"
28,39,MS,George County,2010,"3,803",17.2,"43,487"
28,41,MS,Greene County,2010,"2,710",23.9,"37,348"
28,43,MS,Grenada County,2010,"4,649",21.5,"32,715"
28,45,MS,Hancock County,2010,"8,235",18.9,"42,255"
28,47,MS,Harrison County,2010,"35,796",19.7,"41,522"
28,49,MS,Hinds County,2010,"54,448",22.9,"37,265"
28,51,MS,Holmes County,2010,"7,614",41.2,"22,536"
28,53,MS,Humphreys County,2010,"3,887",42.2,"24,205"
28,55,MS,Issaquena County,2010,495,43.3,"27,124"
28,57,MS,Itawamba County,2010,"3,867",17.2,"37,134"
28,59,MS,Jackson County,2010,"22,988",16.6,"45,766"
28,61,MS,Jasper County,2010,"3,318",19.6,"32,501"
28,63,MS,Jefferson County,2010,"2,765",37.9,"24,671"
28,65,MS,Jefferson Davis County,2010,"3,079",25,"27,988"
28,67,MS,Jones County,2010,"15,535",23.4,"35,696"
28,69,MS,Kemper County,2010,"2,584",26.6,"27,711"
28,71,MS,Lafayette County,2010,"8,884",20.9,"38,725"
28,73,MS,Lamar County,2010,"9,037",16.2,"49,742"
28,75,MS,Lauderdale County,2010,"18,629",24.4,"34,199"
28,77,MS,Lawrence County,2010,"2,342",18.2,"36,844"
28,79,MS,Leake County,2010,"5,923",27.1,"31,672"
28,81,MS,Lee County,2010,"16,732",20.5,"41,026"
28,83,MS,Leflore County,2010,"11,191",37.2,"26,037"
28,85,MS,Lincoln County,2010,"6,079",17.8,"35,523"
28,87,MS,Lowndes County,2010,"15,085",25.8,"35,774"
28,89,MS,Madison County,2010,"12,062",12.8,"57,089"
28,91,MS,Marion County,2010,"6,504",24.7,"31,026"
28,93,MS,Marshall County,2010,"8,919",25.3,"35,443"
28,95,MS,Monroe County,2010,"8,762",24.1,"34,468"
28,97,MS,Montgomery County,2010,"2,538",23.5,"30,197"
28,99,MS,Neshoba County,2010,"6,561",22.4,"34,698"
28,101,MS,Newton County,2010,"4,554",21.6,"34,123"
28,103,MS,Noxubee County,2010,"3,691",32.6,"24,699"
28,105,MS,Oktibbeha County,2010,"11,447",26.5,"33,008"
28,107,MS,Panola County,2010,"9,622",27.9,"32,377"
28,109,MS,Pearl River County,2010,"11,740",21.5,"39,424"
28,111,MS,Perry County,2010,"2,636",21.7,"34,470"
28,113,MS,Pike County,2010,"10,691",27.1,"29,601"
28,115,MS,Pontotoc County,2010,"4,753",16,"37,493"
28,117,MS,Prentiss County,2010,"5,270",21.8,"33,940"
28,119,MS,Quitman County,2010,"2,957",36.9,"25,507"
28,121,MS,Rankin County,2010,"18,818",13.8,"51,007"
28,123,MS,Scott County,2010,"5,890",21,"32,711"
28,125,MS,Sharkey County,2010,"1,818",37.9,"24,987"
28,127,MS,Simpson County,2010,"5,910",21.9,"34,843"
28,129,MS,Smith County,2010,"3,397",20.8,"36,912"
28,131,MS,Stone County,2010,"3,202",19.3,"37,975"
28,133,MS,Sunflower County,2010,"9,681",39.2,"26,921"
28,135,MS,Tallahatchie County,2010,"4,484",34.8,"27,352"
28,137,MS,Tate County,2010,"5,054",18.2,"41,465"
28,139,MS,Tippah County,2010,"4,535",20.7,"33,223"
28,141,MS,Tishomingo County,2010,"3,402",17.7,"33,775"
28,143,MS,Tunica County,2010,"2,981",28.1,"29,808"
28,145,MS,Union County,2010,"5,362",20,"37,403"
28,147,MS,Walthall County,2010,"3,735",24.5,"30,278"
28,149,MS,Warren County,2010,"11,256",23.3,"37,578"
28,151,MS,Washington County,2010,"21,297",42.2,"25,559"
28,153,MS,Wayne County,2010,"5,099",24.8,"32,355"
28,155,MS,Webster County,2010,"2,386",23.4,"32,798"
28,157,MS,Wilkinson County,2010,"2,881",33.3,"27,622"
28,159,MS,Winston County,2010,"5,572",29.7,"31,021"
28,161,MS,Yalobusha County,2010,"2,979",23.9,"31,644"
28,163,MS,Yazoo County,2010,"9,338",39,"28,474"
29,0,MO,Missouri,2010,"888,471",15.3,"44,306"
29,1,MO,Adair County,2010,"5,031",22.2,"32,015"
29,3,MO,Andrew County,2010,"1,727",10.1,"53,150"
29,5,MO,Atchison County,2010,646,11.6,"43,587"
29,7,MO,Audrain County,2010,"4,331",18.4,"40,899"
29,9,MO,Barry County,2010,"6,628",18.9,"34,838"
29,11,MO,Barton County,2010,"2,154",17.6,"36,851"
29,13,MO,Bates County,2010,"2,615",15.7,"39,265"
29,15,MO,Benton County,2010,"3,872",20.6,"30,920"
29,17,MO,Bollinger County,2010,"2,382",19.5,"36,972"
29,19,MO,Boone County,2010,"29,023",18.8,"42,202"
29,21,MO,Buchanan County,2010,"13,449",15.9,"41,210"
29,23,MO,Butler County,2010,"8,088",19.3,"32,919"
29,25,MO,Caldwell County,2010,"1,276",13.9,"39,216"
29,27,MO,Callaway County,2010,"5,580",13.8,"47,098"
29,29,MO,Camden County,2010,"6,327",14.6,"42,955"
29,31,MO,Cape Girardeau County,2010,"10,952",15.2,"44,569"
29,33,MO,Carroll County,2010,"1,446",15.7,"39,071"
29,35,MO,Carter County,2010,"1,531",24.5,"28,524"
29,37,MO,Cass County,2010,"8,314",8.5,"57,368"
29,39,MO,Cedar County,2010,"2,766",20.1,"31,542"
29,41,MO,Chariton County,2010,"1,065",14,"39,800"
29,43,MO,Christian County,2010,"8,564",11.1,"48,041"
29,45,MO,Clark County,2010,"1,144",16.3,"36,809"
29,47,MO,Clay County,2010,"20,932",9.5,"55,835"
29,49,MO,Clinton County,2010,"2,236",11.1,"51,846"
29,51,MO,Cole County,2010,"7,991",11.2,"52,835"
29,53,MO,Cooper County,2010,"2,679",16.7,"41,925"
29,55,MO,Crawford County,2010,"4,669",19.3,"34,555"
29,57,MO,Dade County,2010,"1,674",21.7,"33,452"
29,59,MO,Dallas County,2010,"3,217",19.5,"37,589"
29,61,MO,Daviess County,2010,"1,417",17.2,"38,279"
29,63,MO,DeKalb County,2010,"1,542",16.5,"41,804"
29,65,MO,Dent County,2010,"2,946",19.1,"34,327"
29,67,MO,Douglas County,2010,"3,139",23.3,"29,830"
29,69,MO,Dunklin County,2010,"8,506",27.3,"29,372"
29,71,MO,Franklin County,2010,"14,097",14.1,"47,530"
29,73,MO,Gasconade County,2010,"1,893",12.7,"39,688"
29,75,MO,Gentry County,2010,954,14.5,"35,755"
29,77,MO,Greene County,2010,"50,385",19.1,"38,059"
29,79,MO,Grundy County,2010,"1,739",17.5,"35,017"
29,81,MO,Harrison County,2010,"1,505",17.1,"34,324"
29,83,MO,Henry County,2010,"3,774",17.2,"37,016"
29,85,MO,Hickory County,2010,"2,154",22.6,"27,957"
29,87,MO,Holt County,2010,684,14.2,"39,141"
29,89,MO,Howard County,2010,"1,465",15.5,"39,383"
29,91,MO,Howell County,2010,"8,498",21.3,"33,211"
29,93,MO,Iron County,2010,"2,160",21,"33,059"
29,95,MO,Jackson County,2010,"111,816",16.8,"44,620"
29,97,MO,Jasper County,2010,"20,224",17.6,"37,565"
29,99,MO,Jefferson County,2010,"26,180",12.1,"52,841"
29,101,MO,Johnson County,2010,"8,701",17.8,"43,327"
29,103,MO,Knox County,2010,851,21,"33,076"
29,105,MO,Laclede County,2010,"6,400",18.2,"35,688"
29,107,MO,Lafayette County,2010,"3,880",11.9,"45,621"
29,109,MO,Lawrence County,2010,"6,343",16.7,"38,800"
29,111,MO,Lewis County,2010,"1,553",16.4,"36,501"
29,113,MO,Lincoln County,2010,"5,834",11.2,"50,307"
29,115,MO,Linn County,2010,"1,989",15.9,"35,323"
29,117,MO,Livingston County,2010,"2,314",16.7,"39,821"
29,119,MO,McDonald County,2010,"4,503",19.7,"33,352"
29,121,MO,Macon County,2010,"2,300",15.1,"37,130"
29,123,MO,Madison County,2010,"2,283",19.1,"33,841"
29,125,MO,Maries County,2010,"1,374",15.2,"38,877"
29,127,MO,Marion County,2010,"4,524",16.4,"39,975"
29,129,MO,Mercer County,2010,550,14.8,"35,184"
29,131,MO,Miller County,2010,"5,195",21.3,"34,266"
29,133,MO,Mississippi County,2010,"3,435",27.5,"30,252"
29,135,MO,Moniteau County,2010,"2,056",14.4,"44,475"
29,137,MO,Monroe County,2010,"1,326",15.3,"36,950"
29,139,MO,Montgomery County,2010,"1,982",16.8,"38,145"
29,141,MO,Morgan County,2010,"4,154",20.6,"34,374"
29,143,MO,New Madrid County,2010,"4,538",24.5,"32,921"
29,145,MO,Newton County,2010,"8,810",15.5,"40,955"
29,147,MO,Nodaway County,2010,"3,369",17,"39,823"
29,149,MO,Oregon County,2010,"2,687",25,"27,646"
29,151,MO,Osage County,2010,"1,458",10.8,"49,058"
29,153,MO,Ozark County,2010,"2,359",24.5,"28,709"
29,155,MO,Pemiscot County,2010,"5,638",31.3,"28,152"
29,157,MO,Perry County,2010,"2,528",13.6,"43,200"
29,159,MO,Pettis County,2010,"7,397",17.9,"36,882"
29,161,MO,Phelps County,2010,"7,601",18,"39,765"
29,163,MO,Pike County,2010,"2,903",17.8,"37,169"
29,165,MO,Platte County,2010,"6,456",7.3,"67,791"
29,167,MO,Polk County,2010,"6,209",21,"34,837"
29,169,MO,Pulaski County,2010,"6,447",15.1,"48,374"
29,171,MO,Putnam County,2010,957,19.5,"32,643"
29,173,MO,Ralls County,2010,"1,117",11,"43,763"
29,175,MO,Randolph County,2010,"4,048",17.7,"37,537"
29,177,MO,Ray County,2010,"2,567",11.1,"50,278"
29,179,MO,Reynolds County,2010,"1,573",24,"29,819"
29,181,MO,Ripley County,2010,"3,704",26.6,"29,213"
29,183,MO,St. Charles County,2010,"21,735",6.1,"65,281"
29,185,MO,St. Clair County,2010,"2,032",21.2,"30,998"
29,186,MO,Ste. Genevieve County,2010,"2,003",11.2,"48,031"
29,187,MO,St. Francois County,2010,"11,105",18.9,"35,630"
29,189,MO,St. Louis County,2010,"102,972",10.5,"55,290"
29,195,MO,Saline County,2010,"4,636",21,"37,537"
29,197,MO,Schuyler County,2010,900,20.7,"31,978"
29,199,MO,Scotland County,2010,787,16.6,"36,272"
29,201,MO,Scott County,2010,"7,152",18.5,"37,457"
29,203,MO,Shannon County,2010,"2,138",25.6,"26,600"
29,205,MO,Shelby County,2010,919,14.9,"37,829"
29,207,MO,Stoddard County,2010,"5,364",18.2,"35,994"
29,209,MO,Stone County,2010,"5,191",16.3,"37,788"
29,211,MO,Sullivan County,2010,"1,164",17.6,"33,932"
29,213,MO,Taney County,2010,"10,028",20,"34,281"
29,215,MO,Texas County,2010,"5,737",23.8,"32,076"
29,217,MO,Vernon County,2010,"3,862",19,"34,985"
29,219,MO,Warren County,2010,"4,089",12.7,"49,157"
29,221,MO,Washington County,2010,"5,760",24,"32,823"
29,223,MO,Wayne County,2010,"3,117",23.4,"28,626"
29,225,MO,Webster County,2010,"6,092",17.2,"42,966"
29,227,MO,Worth County,2010,331,15.8,"34,246"
29,229,MO,Wright County,2010,"4,439",23.9,"29,608"
29,510,MO,St. Louis city,2010,"85,618",27.7,"32,767"
30,0,MT,Montana,2010,"146,257",15.2,"42,303"
30,1,MT,Beaverhead County,2010,"1,591",18.1,"35,952"
30,3,MT,Big Horn County,2010,"3,299",25.9,"34,507"
30,5,MT,Blaine County,2010,"1,812",28.3,"31,724"
30,7,MT,Broadwater County,2010,654,11.8,"40,730"
30,9,MT,Carbon County,2010,"1,315",13.1,"42,256"
30,11,MT,Carter County,2010,211,18.6,"34,240"
30,13,MT,Cascade County,2010,"10,657",13.5,"41,827"
30,15,MT,Chouteau County,2010,948,16.6,"38,434"
30,17,MT,Custer County,2010,"1,676",14.9,"39,469"
30,19,MT,Daniels County,2010,189,11.1,"39,453"
30,21,MT,Dawson County,2010,"1,047",12.4,"44,548"
30,23,MT,Deer Lodge County,2010,"1,615",18.7,"36,135"
30,25,MT,Fallon County,2010,271,9.5,"48,347"
30,27,MT,Fergus County,2010,"1,531",13.6,"37,669"
30,29,MT,Flathead County,2010,"13,317",14.8,"42,278"
30,31,MT,Gallatin County,2010,"11,085",12.9,"49,354"
30,33,MT,Garfield County,2010,227,19.1,"36,638"
30,35,MT,Glacier County,2010,"3,782",28.8,"32,460"
30,37,MT,Golden Valley County,2010,179,21.1,"33,265"
30,39,MT,Granite County,2010,451,14.8,"36,448"
30,41,MT,Hill County,2010,"2,899",18.5,"39,678"
30,43,MT,Jefferson County,2010,"1,118",10,"58,241"
30,45,MT,Judith Basin County,2010,330,16,"35,631"
30,47,MT,Lake County,2010,"6,113",21.5,"35,558"
30,49,MT,Lewis and Clark County,2010,"7,041",11.4,"50,889"
30,51,MT,Liberty County,2010,491,21.9,"31,851"
30,53,MT,Lincoln County,2010,"3,621",18.7,"33,908"
30,55,MT,McCone County,2010,278,16.2,"39,062"
30,57,MT,Madison County,2010,882,11.6,"42,174"
30,59,MT,Meagher County,2010,354,19.5,"29,026"
30,61,MT,Mineral County,2010,745,17.9,"33,333"
30,63,MT,Missoula County,2010,"15,883",15,"44,084"
30,65,MT,Musselshell County,2010,798,17.7,"36,188"
30,67,MT,Park County,2010,"2,142",13.9,"37,835"
30,69,MT,Petroleum County,2010,102,20.6,"29,656"
30,71,MT,Phillips County,2010,689,16.5,"36,144"
30,73,MT,Pondera County,2010,"1,153",19.4,"35,091"
30,75,MT,Powder River County,2010,245,14.5,"36,550"
30,77,MT,Powell County,2010,"1,121",20.5,"36,872"
30,79,MT,Prairie County,2010,181,15.6,"32,963"
30,81,MT,Ravalli County,2010,"6,992",17.5,"39,409"
30,83,MT,Richland County,2010,"1,107",11.4,"49,444"
30,85,MT,Roosevelt County,2010,"2,802",27.3,"35,141"
30,87,MT,Rosebud County,2010,"1,716",18.8,"44,683"
30,89,MT,Sanders County,2010,"2,168",19.4,"30,710"
30,91,MT,Sheridan County,2010,386,11.7,"40,974"
30,93,MT,Silver Bow County,2010,"5,864",17.7,"37,851"
30,95,MT,Stillwater County,2010,922,10.2,"51,830"
30,97,MT,Sweet Grass County,2010,405,11.4,"41,211"
30,99,MT,Teton County,2010,912,15.5,"39,076"
30,101,MT,Toole County,2010,733,15.9,"44,175"
30,103,MT,Treasure County,2010,81,11.4,"39,931"
30,105,MT,Valley County,2010,970,13.4,"40,522"
30,107,MT,Wheatland County,2010,361,17.2,"29,187"
30,109,MT,Wibaux County,2010,126,12.9,"37,508"
30,111,MT,Yellowstone County,2010,"18,671",12.9,"48,059"
31,0,NE,Nebraska,2010,"224,530",12.6,"48,415"
31,1,NE,Adams County,2010,"3,739",12.5,"45,149"
31,3,NE,Antelope County,2010,903,13.7,"40,652"
31,5,NE,Arthur County,2010,55,11.9,"34,804"
31,7,NE,Banner County,2010,91,13.2,"37,151"
31,9,NE,Blaine County,2010,97,20.3,"31,119"
31,11,NE,Boone County,2010,521,9.7,"42,265"
31,13,NE,Box Butte County,2010,"1,455",13.1,"47,640"
31,15,NE,Boyd County,2010,286,13.9,"34,564"
31,17,NE,Brown County,2010,431,13.9,"34,659"
31,19,NE,Buffalo County,2010,"5,432",12.4,"45,307"
31,21,NE,Burt County,2010,808,12.1,"44,360"
31,23,NE,Butler County,2010,747,9.1,"47,490"
31,25,NE,Cass County,2010,"1,787",7.2,"59,392"
31,27,NE,Cedar County,2010,967,11.1,"43,923"
31,29,NE,Chase County,2010,457,11.7,"43,271"
31,31,NE,Cherry County,2010,771,13.7,"38,977"
31,33,NE,Cheyenne County,2010,"1,049",10.7,"49,417"
31,35,NE,Clay County,2010,704,11,"46,199"
31,37,NE,Colfax County,2010,"1,135",10.9,"45,039"
31,39,NE,Cuming County,2010,926,10.3,"45,234"
31,41,NE,Custer County,2010,"1,499",14,"39,801"
31,43,NE,Dakota County,2010,"2,735",13.2,"43,351"
31,45,NE,Dawes County,2010,"1,460",17.6,"36,333"
31,47,NE,Dawson County,2010,"2,819",11.7,"43,899"
31,49,NE,Deuel County,2010,243,12.7,"40,325"
31,51,NE,Dixon County,2010,573,9.7,"43,505"
31,53,NE,Dodge County,2010,"4,513",12.7,"41,435"
31,55,NE,Douglas County,2010,"74,253",14.7,"50,270"
31,57,NE,Dundy County,2010,266,13.5,"37,071"
31,59,NE,Fillmore County,2010,508,9,"47,551"
31,61,NE,Franklin County,2010,452,14.3,"39,516"
31,63,NE,Frontier County,2010,368,14.1,"40,359"
31,65,NE,Furnas County,2010,649,13.4,"39,234"
31,67,NE,Gage County,2010,"2,733",12.5,"45,169"
31,69,NE,Garden County,2010,321,15.9,"32,677"
31,71,NE,Garfield County,2010,293,14.6,"34,998"
31,73,NE,Gosper County,2010,191,9.5,"49,286"
31,75,NE,Grant County,2010,74,12.1,"40,151"
31,77,NE,Greeley County,2010,341,13.7,"34,968"
31,79,NE,Hall County,2010,"7,562",13.1,"46,807"
31,81,NE,Hamilton County,2010,757,8.5,"55,535"
31,83,NE,Harlan County,2010,368,10.9,"45,732"
31,85,NE,Hayes County,2010,163,17.1,"40,125"
31,87,NE,Hitchcock County,2010,436,15.2,"36,329"
31,89,NE,Holt County,2010,"1,408",13.7,"44,835"
31,91,NE,Hooker County,2010,69,9.7,"34,687"
31,93,NE,Howard County,2010,654,10.5,"45,091"
31,95,NE,Jefferson County,2010,932,12.6,"41,131"
31,97,NE,Johnson County,2010,524,12.3,"42,038"
31,99,NE,Kearney County,2010,570,9,"53,293"
31,101,NE,Keith County,2010,994,12,"41,493"
31,103,NE,Keya Paha County,2010,186,22.6,"31,764"
31,105,NE,Kimball County,2010,489,13,"40,455"
31,107,NE,Knox County,2010,"1,238",14.7,"36,806"
31,109,NE,Lancaster County,2010,"40,409",14.8,"50,197"
31,111,NE,Lincoln County,2010,"4,364",12.3,"46,616"
31,113,NE,Logan County,2010,96,12.5,"42,257"
31,115,NE,Loup County,2010,109,17.3,"34,805"
31,117,NE,McPherson County,2010,101,18.9,"33,950"
31,119,NE,Madison County,2010,"4,444",13.1,"43,491"
31,121,NE,Merrick County,2010,903,11.8,"43,244"
31,123,NE,Morrill County,2010,772,15.6,"40,465"
31,125,NE,Nance County,2010,457,12.7,"41,950"
31,127,NE,Nemaha County,2010,896,13.2,"45,292"
31,129,NE,Nuckolls County,2010,548,12.4,"36,985"
31,131,NE,Otoe County,2010,"1,630",10.6,"48,980"
31,133,NE,Pawnee County,2010,383,14.1,"34,294"
31,135,NE,Perkins County,2010,310,10.6,"45,820"
31,137,NE,Phelps County,2010,894,10,"49,532"
31,139,NE,Pierce County,2010,680,9.6,"45,521"
31,141,NE,Platte County,2010,"2,681",8.4,"52,031"
31,143,NE,Polk County,2010,450,8.6,"48,665"
31,145,NE,Red Willow County,2010,"1,415",13.3,"40,830"
31,147,NE,Richardson County,2010,"1,039",12.7,"37,980"
31,149,NE,Rock County,2010,238,16.1,"34,679"
31,151,NE,Saline County,2010,"1,387",10.6,"43,489"
31,153,NE,Sarpy County,2010,"9,188",5.8,"69,501"
31,155,NE,Saunders County,2010,"1,710",8.4,"55,070"
31,157,NE,Scotts Bluff County,2010,"5,712",15.8,"40,088"
31,159,NE,Seward County,2010,"1,209",7.8,"55,507"
31,161,NE,Sheridan County,2010,919,17.2,"36,228"
31,163,NE,Sherman County,2010,398,12.9,"37,852"
31,165,NE,Sioux County,2010,219,16.8,"40,362"
31,167,NE,Stanton County,2010,540,8.9,"50,352"
31,169,NE,Thayer County,2010,583,11.5,"41,488"
31,171,NE,Thomas County,2010,100,15.7,"35,901"
31,173,NE,Thurston County,2010,"1,797",26.1,"36,343"
31,175,NE,Valley County,2010,598,14.2,"38,036"
31,177,NE,Washington County,2010,"1,300",6.6,"65,554"
31,179,NE,Wayne County,2010,"1,186",14.2,"43,061"
31,181,NE,Webster County,2010,441,12,"37,647"
31,183,NE,Wheeler County,2010,162,19.9,"34,357"
31,185,NE,York County,2010,"1,265",9.8,"46,247"
32,0,NV,Nevada,2010,"393,605",14.8,"50,987"
32,1,NV,Churchill County,2010,"2,831",11.6,"48,235"
32,3,NV,Clark County,2010,"290,481",15,"51,427"
32,5,NV,Douglas County,2010,"4,344",9.3,"57,176"
32,7,NV,Elko County,2010,"4,002",8.3,"66,210"
32,9,NV,Esmeralda County,2010,111,14.4,"40,929"
32,11,NV,Eureka County,2010,201,10.1,"58,391"
32,13,NV,Humboldt County,2010,"1,614",9.9,"59,960"
32,15,NV,Lander County,2010,578,10,"70,176"
32,17,NV,Lincoln County,2010,682,13.4,"42,637"
32,19,NV,Lyon County,2010,"5,873",11.4,"47,108"
32,21,NV,Mineral County,2010,725,15.4,"39,940"
32,23,NV,Nye County,2010,"8,125",18.7,"41,054"
32,27,NV,Pershing County,2010,933,18.5,"44,684"
32,29,NV,Storey County,2010,348,8.7,"57,763"
32,31,NV,Washoe County,2010,"63,846",15.3,"50,839"
32,33,NV,White Pine County,2010,"1,105",12.6,"49,376"
32,510,NV,Carson City,2010,"7,805",15.1,"49,386"
33,0,NH,New Hampshire,2010,"110,096",8.6,"60,917"
33,1,NH,Belknap County,2010,"5,626",9.5,"53,851"
33,3,NH,Carroll County,2010,"4,892",10.3,"48,236"
33,5,NH,Cheshire County,2010,"8,196",11.3,"49,126"
33,7,NH,Coos County,2010,"4,497",14.3,"37,708"
33,9,NH,Grafton County,2010,"9,532",11.6,"50,834"
33,11,NH,Hillsborough County,2010,"29,996",7.6,"67,650"
33,13,NH,Merrimack County,2010,"13,282",9.5,"60,932"
33,15,NH,Rockingham County,2010,"16,560",5.7,"73,402"
33,17,NH,Strafford County,2010,"12,673",11.1,"52,527"
33,19,NH,Sullivan County,2010,"4,841",11.2,"50,549"
34,0,NJ,New Jersey,2010,"883,643",10.2,"67,719"
34,1,NJ,Atlantic County,2010,"36,693",13.6,"51,457"
34,3,NJ,Bergen County,2010,"61,715",6.9,"77,059"
34,5,NJ,Burlington County,2010,"25,008",5.7,"73,788"
34,7,NJ,Camden County,2010,"62,052",12.3,"56,939"
34,9,NJ,Cape May County,2010,"10,828",11.4,"51,585"
34,11,NJ,Cumberland County,2010,"24,653",17,"49,964"
34,13,NJ,Essex County,2010,"125,503",16.4,"52,288"
34,15,NJ,Gloucester County,2010,"19,449",6.8,"70,012"
34,17,NJ,Hudson County,2010,"103,576",16.5,"53,547"
34,19,NJ,Hunterdon County,2010,"5,016",4,"97,532"
34,21,NJ,Mercer County,2010,"40,635",11.7,"70,228"
34,23,NJ,Middlesex County,2010,"60,788",7.7,"75,890"
34,25,NJ,Monmouth County,2010,"42,394",6.8,"80,462"
34,27,NJ,Morris County,2010,"27,564",5.7,"91,403"
34,29,NJ,Ocean County,2010,"62,634",11,"56,924"
